,TIME,DATASET,FEAT1,ENTITY,NDSIG1,NDSIG2,NDNON1,NDNON2,CHIFEAT,CATSIG1,CATNON2,BATCH1,BATCH2,LONG1
86_10,10,3,529,86,14.63892749286233,30.87662833343054,9.886828402423646,20.12072942159714,1.302571850820964,a,3,25.226120668488704,22.451338812231892,24.884867014545513
87_0,0,3,520,87,13.533714086310898,32.36700690874075,12.196756205664988,14.608637092694323,1.3248226546844806,c,2,24.737707461687364,22.69698165951738,10.53130202444753
87_2,2,3,535,87,14.447508681916915,28.220924123353424,11.9556760533566,23.262108183154954,0.685809222986476,a,3,24.37354021812215,22.162791168040215,11.712751506174932
87_4,4,3,482,87,16.75811169032645,31.2857674038753,10.496034785670645,29.643453991916104,3.777665964367679,a,3,24.24022706337825,20.87731989797573,13.347406631026676
87_6,6,3,490,87,14.824634746137349,28.180844062992495,9.525812232307969,22.858315267987066,9.801725718125468,c,1,25.734471382894508,23.684453367056932,16.771366370708193
87_8,8,3,326,87,19.41727173365214,32.82218587625276,9.830003695583203,21.89187193831509,3.4075415252524683,b,3,25.286331574486503,22.62893793174598,19.557464906313093
87_10,10,3,381,87,17.143031729679347,27.63014812088102,11.58363632699383,21.078952125746795,4.039505416310491,a,1,23.868861783506706,20.86355571554895,19.50827237835601
88_0,0,3,560,88,19.25669203466152,32.167084168042784,11.332213902676237,13.050744035909139,2.951070065226365,a,1,25.642209168025186,22.56196671076188,11.612410612737788
88_2,2,3,650,88,20.721011536561434,29.938970268602613,9.800205076116152,16.51879399737662,5.136407245118544,c,3,24.980118984144383,22.214026626478958,12.63126837345764
88_4,4,3,404,88,12.505522023432182,29.446457970909286,10.352968337966654,27.90484261035992,5.143431343225485,a,3,26.323030343855113,22.909935555310707,12.665173730259768
88_6,6,3,548,88,16.79692195143344,27.166562461486468,9.45877632868068,20.402461144073243,7.2290367628598196,a,1,24.627033358825813,22.848946998771986,17.00252309329544
88_8,8,3,598,88,14.483189762513625,29.872449532981726,9.222077176737395,15.415941021969939,9.10946152975615,a,3,25.434823154603773,22.226174730187303,17.230671879794098
88_10,10,3,566,88,16.575838241668087,30.72498691713102,11.842768786730073,19.52025364531994,6.190040628125406,a,2,25.061306842489397,21.727051558352187,18.52954553006641
89_0,0,3,363,89,14.852397898015562,32.66346323089213,11.290989446777447,20.841591032906873,2.3728307775358557,a,3,25.68019985500981,19.898702142676402,8.880128654475554
89_2,2,3,345,89,17.797144497574227,32.89959748590099,11.922802883813599,20.34208749311927,4.030280713711401,a,1,26.034685494580614,21.982396951336046,12.25096253160183
89_4,4,3,328,89,17.49315295542412,34.75728316764606,10.368829917665877,18.557839088773356,3.1067172037741093,a,1,24.4911941232793,23.062339845162903,14.161996921321585
89_6,6,3,332,89,14.25483331686789,29.659243683255205,8.933520934384823,24.93218609285471,4.785994346517856,a,1,25.286437533289757,21.37155778319816,14.844990510562559
89_8,8,3,326,89,14.323327697991834,32.636107309226354,10.519266142803787,21.730029885721905,2.6491547463773393,c,1,25.071374283989954,22.398570198000492,20.324014138994514
89_10,10,3,499,89,18.591633141201708,28.29647864000836,10.004574729417634,18.45150445586992,2.3371791969489517,a,1,24.461659185821944,21.94531200367899,22.21245831228074
90_0,0,3,503,90,17.551479205097497,29.38465929056476,10.99885171957168,18.836538206002825,5.399433121832926,a,1,26.22363160178937,23.113056716726035,7.260731946161357
90_2,2,3,342,90,13.799207181009864,27.825897718994728,9.64607126649468,22.028286952288543,3.174081708691841,a,3,25.110535920621253,22.21921507917797,10.433113455183701
90_4,4,3,322,90,18.707295445703576,28.496695629630295,7.435452737134302,17.181847214437173,1.964675057527677,a,3,24.94890318150762,23.371849041504678,13.16008900537067
90_6,6,3,333,90,16.142125000983352,29.97164777436151,10.022912665592079,20.441368433937466,6.92975142660261,a,2,23.87215592804949,20.503575403828158,17.710921728270648
90_8,8,3,270,90,13.060063718224395,29.334133926614516,11.301543844137495,24.77727781384572,0.6721435981467889,a,1,24.246387649125392,22.489785002503854,19.074491927972584
90_10,10,3,350,90,15.544831727933287,30.261535036728855,11.064718163469403,21.539574762037354,5.581531901502287,b,3,26.222088497674733,21.970249850139638,16.162307790334957
91_0,0,3,416,91,18.45298255452499,25.986787136821405,8.811638321526255,22.28765101765365,4.384624378272546,a,2,24.792637738736214,22.774295473485484,6.8596752087494135
91_2,2,3,435,91,16.143800442194536,30.169586422667127,10.182571190070593,18.21963726296043,1.0601510255505466,a,1,24.608911317345363,20.281002974942435,12.06530003435962
91_4,4,3,381,91,17.904788247463213,30.40972346944868,9.911245770107417,14.41448123002332,0.9352186588033272,a,3,23.942593246595745,21.90061369672637,16.082898794562176
91_6,6,3,345,91,16.195249232520318,32.23929510315395,11.006860062556708,18.626607001825136,1.9335096103826803,a,1,26.881459138891778,23.10252466301223,16.56498286810016
91_8,8,3,297,91,14.786711244846401,26.27716368629474,10.56541590606845,19.517310814883942,2.4680127884405634,a,3,26.839473474106157,22.5332765896023,17.81487703930835
91_10,10,3,398,91,20.002710465120234,28.476837772800014,9.866244118718122,14.69289096479237,11.362377200642358,a,2,24.88497052230059,22.788761165480608,21.605679648336817
92_0,0,3,526,92,10.569475172631096,33.78869174726854,9.51717599199923,17.74200360599364,2.834347978427167,a,3,26.064361502055995,22.61156437180729,12.706316345034946
92_2,2,3,485,92,15.971584709472614,29.307455708000333,9.5119411057683,25.539418976852662,3.9292195505577294,a,3,25.050323894881306,21.795671361729077,11.099352985812661
92_4,4,3,386,92,17.094369782163522,29.24990781535955,9.0751312580563,25.386092929860872,3.6902884368996443,c,1,25.70070297555049,21.177389066144784,13.630517991303293
92_6,6,3,386,92,18.02569859929604,29.842397944916975,11.780407445396838,15.748012314489667,2.676394727376037,a,2,24.83345355270938,22.657526074499085,15.39050914118598
92_8,8,3,478,92,13.41496517085078,32.55067130809492,8.415901682290249,17.86116539091952,4.473286405809825,b,2,24.64821751584139,21.38467114325056,15.837640496328369
92_10,10,3,451,92,13.396280976763519,29.089224363180346,9.473070869490924,19.917976498896685,6.404739670505936,a,2,26.08039224554944,22.43837657201835,18.715069062520527
93_0,0,3,532,93,14.268031034059998,26.744872588807386,9.081346868614217,20.171246866773462,2.5048846957498654,a,1,22.56584784243762,18.084955792508385,14.21277563710048
93_2,2,3,596,93,15.519075462025622,29.955383379335917,10.487691050235002,20.43611878120169,0.48927418175125603,a,1,24.093118528169136,22.908883154038666,14.022053867014193
93_4,4,3,393,93,13.785529200788075,29.082940877622214,10.696922120397252,23.834925528141415,4.084982572223225,a,3,23.48367864456525,23.487339018293117,14.168240115605514
93_6,6,3,526,93,14.84064796278778,29.738956660701728,10.119283421174615,22.658090659764973,6.645833179799677,a,2,24.30560227062184,22.878945238925255,16.580852686404654
93_8,8,3,557,93,17.52087246145086,30.859742993468085,10.715271685349395,26.048247406779993,5.011433471064766,a,3,26.110958952517837,21.697785857866037,19.473504261594872
93_10,10,3,652,93,16.292071481553513,31.57479211660245,9.140917761889042,20.893877032152393,6.182883339669702,c,1,26.667588092512442,21.213523346528845,21.298273726078406
94_0,0,3,489,94,13.391842796488657,33.203644430663175,10.44641229387825,6.819008281471463,1.5182292235931203,a,2,25.394085504780193,22.221331550276293,7.7431633120782974
94_2,2,3,418,94,15.146142323148199,29.23040847169278,9.021109929497813,30.075583862590342,12.836541384638316,a,1,26.24987093331315,22.68261010547894,10.475394906272053
94_4,4,3,519,94,15.077887485501538,30.600260908239708,10.327113048140834,27.243991364604618,2.508607896254002,a,2,23.07250011282944,22.115625315096406,12.593047980653138
94_6,6,3,314,94,13.038594817878918,29.64533059838609,10.020639979135533,22.406065476779343,4.779679316738397,a,3,24.9298771818654,22.57191687096063,15.092647577280122
94_8,8,3,506,94,18.292715084369277,30.823873467187774,9.41999429806305,18.530134002908476,1.237891525794533,a,3,25.822234132935463,20.69581936081105,14.524263592186974
94_10,10,3,496,94,14.488778281354138,33.286419147681144,8.653914150951366,17.707073805171383,9.298332690860871,a,3,26.065211964726934,22.453674435257316,16.941387830176915
95_0,0,3,602,95,18.608876461317372,30.090972399617936,10.448518649306347,17.737171279061716,2.560533902052286,b,3,24.789725010441654,23.597407360114996,10.944859094180856
95_2,2,3,513,95,16.285187635469242,29.36994498706394,10.222452495075736,24.678688429527163,2.4432160686355737,a,1,24.775327302015597,22.43380050873861,10.724362254441015
95_4,4,3,469,95,12.496102649067938,27.358028899543427,9.304050065389875,26.310406915477536,2.418373694229105,a,1,24.80739254539901,21.620898760615923,13.955572022629777
95_6,6,3,459,95,13.343701253380928,30.34467446227073,10.389623677351494,20.598860680103673,1.884850126646152,a,2,23.820213597514403,22.992271447547996,17.745542300053085
95_8,8,3,421,95,15.924965285184348,36.556514161762045,9.168257535538128,21.780297597053167,3.0239462434340765,a,3,24.491952983610133,22.1081445154579,17.975838228577906
95_10,10,3,518,95,17.078875503438052,31.377588181760903,9.791516646869754,21.331031526376208,3.0476616352576484,a,1,25.85250276063993,20.743563163590373,20.66904020750972
96_0,0,3,555,96,15.564737191317288,28.4535882899297,11.118357904146354,27.62569327424717,2.36243823144803,c,1,24.213229996097468,22.738362632306576,8.800265114476987
96_2,2,3,406,96,17.998054401944955,28.307772357063502,9.817365037669084,18.622430027471,3.625865297325492,a,3,24.410316633791812,22.29935877571561,13.672623247142035
96_4,4,3,396,96,17.142704875394823,32.63663327651257,10.175165308090785,12.136605435561531,0.7822959520996996,a,2,25.822787638457886,20.86584626484313,13.696481126118487
96_6,6,3,402,96,19.118516744315983,28.894313962605068,9.453422588414178,21.319852135096337,3.7724302485626913,a,2,23.84756011946705,22.602266637142783,15.34931957729315
96_8,8,3,459,96,17.011570106757578,30.56798499057237,9.75545876556408,16.898576362963073,0.8020036311745913,a,3,26.12379580393043,23.577681302399377,19.736650761483236
96_10,10,3,408,96,20.880962513155602,32.131951391183925,9.638786921023103,23.216205351607783,0.5083673215660158,a,1,25.425820191505867,22.144471796784178,16.147759782940486
97_0,0,3,589,97,17.650180300855173,28.229530782633383,9.95592467056708,13.155614243569797,0.4486663485587452,b,1,26.656540230662703,22.136610235676592,11.886225431572846
97_2,2,3,435,97,19.733263189176615,28.95150936615774,12.05621232893089,17.776844038175117,1.6656059005993766,b,3,25.335216786494293,21.085812845561513,12.69544478132729
97_4,4,3,460,97,16.198434264452334,33.387110980113256,8.610064708736704,18.500485028207645,2.1629659698450916,a,3,24.657616573487207,22.006798644559627,13.071193543015866
97_6,6,3,430,97,17.613866420244413,32.26436570579468,10.581950997536547,20.05882874573539,4.33555821462175,a,3,24.124364008778542,22.30000352979972,17.52361369140816
97_8,8,3,390,97,16.970795787548035,26.163631605256754,8.670642516930638,27.338592688228193,4.750313558801482,a,1,26.050282171275512,21.567293388058474,18.100722688104867
97_10,10,3,499,97,16.367055546508517,30.817063929551214,9.212600757027534,21.48888294653442,4.260911137141711,a,3,24.94470251374473,22.542149716997468,19.273915074525068
98_0,0,3,479,98,14.421540812470758,30.71260099393131,11.147933959313004,21.589320222177033,9.598306971228693,a,3,24.215307401393297,22.56919741980896,10.681419576095134
98_2,2,3,401,98,14.900908661704275,27.510139369819047,9.605468326862335,17.89698352936998,0.9383303567455203,a,1,24.331290226914863,23.11183050317307,13.23485871406702
98_4,4,3,380,98,17.68510682560169,28.25151022683577,8.776373952715371,10.17750031528956,4.164303610363628,b,1,23.042860081788614,21.55587036955012,14.508434019057288
98_6,6,3,440,98,13.116503400648417,27.281557012752224,10.359725154076724,20.05486516052297,0.20405515755776202,a,1,23.309265638223536,21.49632217941309,17.2348838118414
98_8,8,3,534,98,12.729066067309244,28.36727604832881,11.93047372771347,14.657395728110785,3.742406161201602,a,3,25.764340356422338,24.132389857544844,15.798029030039013
98_10,10,3,562,98,15.40205014256792,30.238338425544978,10.066644648755696,29.936657048216205,3.8144656833982666,c,1,26.207143789184986,23.02917495373317,17.4195505567265
99_0,0,3,621,99,15.502705615416293,28.02968932873825,11.15462375717715,18.547602674745193,1.8719875643567712,b,1,26.5707281529018,22.03348370066305,13.240651379998228
99_2,2,3,574,99,14.313575715456148,30.27551745348489,10.354207682968001,25.50400036945193,3.2137499519585866,a,2,25.346905600217735,21.274098793931017,11.507069809816798
99_4,4,3,374,99,14.432544468293706,29.868831734453227,10.419970345805462,19.58735520201696,1.9750282296401067,a,1,25.425813540073953,21.565131818267563,13.007759486391201
99_6,6,3,548,99,15.10216715021588,30.763164561579917,10.347085027190994,21.43084489407623,3.1499962095037444,a,1,24.37981865467206,20.068789547130933,17.683915338466882
99_8,8,3,535,99,12.837089737376731,32.97316627442872,9.971819853939822,24.92301263282182,3.1767542986031447,a,2,23.673457056399617,23.35181243645108,15.942573498210999
99_10,10,3,510,99,16.119974692723936,27.93318697232753,10.728508960195036,22.661746137474445,8.297753644429461,a,3,25.892681876176677,20.873060070951716,20.336198242169896
100_0,0,3,546,100,17.407159108757888,27.935322153876083,9.725701231045054,22.33303713926313,7.790690322658529,b,3,24.098410754072944,20.818305986463848,7.940593750750191
100_2,2,3,630,100,16.956245033013815,27.155293902845624,10.413023854343457,13.76176389805256,2.44144773381101,a,2,27.02833120627721,22.441052911432045,10.5155417305241
100_4,4,3,646,100,18.118880596150152,31.656565636150138,11.158549706110163,20.15511228099155,1.866266801171784,a,3,25.992820194076316,22.84061795377768,14.363339885952271
100_6,6,3,536,100,18.519709674224504,28.72406765518976,11.513764959665389,17.34276193217247,2.2804744419622187,a,3,25.764787331467396,21.60179310733433,17.03661472894301
100_8,8,3,613,100,15.931668820448564,28.53181108756256,12.118566195204346,14.72800641600035,3.183491937696374,c,2,24.494924061136746,21.396812912022686,20.269594015852874
100_10,10,3,500,100,12.124446152739104,32.45659001837945,10.75583877496083,21.16496469730663,2.0744016999130372,b,1,26.22194205539546,20.80285201045734,15.703593419418462
101_0,0,3,610,101,15.028525696869334,30.092189366544535,9.565823173012578,19.313514870466744,2.1802677209293395,b,1,25.986914455699655,21.036968608427337,9.830559347004742
101_2,2,3,442,101,17.371278476598622,27.04358529820326,11.393833846019763,23.735011566231215,11.221442497918607,a,1,24.71000500448223,21.233036774096853,12.582507820412912
101_4,4,3,473,101,16.549422041547675,29.775418362623046,9.30177046557493,19.683019953481836,8.16320432543824,a,2,25.238484841950577,21.767793309910683,13.31273498962391
101_6,6,3,459,101,12.798229324237466,27.541354560640162,11.106664492254172,17.23033687722767,1.1568325516995912,a,3,24.274225213663073,24.61412911562787,16.85560131241127
101_8,8,3,517,101,18.28228426066477,29.55723027365808,9.707932004416435,15.991531317789404,11.301880888851498,b,3,23.511872467516792,20.678825411621453,18.452262395830495
101_10,10,3,566,101,20.989747841947764,30.716677332893617,11.453908111275735,22.44375718605732,4.052317407868999,a,3,23.654437192840536,21.779915231604782,21.639094895420577
102_0,0,3,543,102,16.934581358773908,27.375585903650805,9.253965590245281,22.515089507445516,1.979310583416131,a,2,26.443778740141095,21.27018297870401,11.425744733343507
102_2,2,3,522,102,16.436004617221716,30.30616767816416,10.58769388394059,21.52240666059712,2.0391929123601873,a,2,25.499248540683297,20.93918805669193,11.306607280576783
102_4,4,3,438,102,17.394028210024388,28.932078126088047,10.66208318882241,19.200367125535564,1.7274159725552138,c,1,23.75563892166933,22.663859300086777,14.718378223147118
102_6,6,3,397,102,13.740679954119264,29.11865708447476,10.392947353587665,18.9542390669687,1.9398376313877053,a,3,26.84498567595763,21.12687729682183,17.992676709387943
102_8,8,3,447,102,13.847760933749859,30.338821427206653,8.128954187234296,20.070007645867342,4.3026976560515475,a,1,25.12506536694958,22.641956317482954,17.966930065758593
102_10,10,3,371,102,19.370468645260832,33.0925487132994,9.657712996607136,20.789586356041422,6.329906707132352,c,1,24.209949156707058,22.731400762713474,19.397476729147975
103_0,0,3,490,103,17.295729566696465,29.298681445971933,9.415012471017002,13.566324208081063,4.133395579762965,a,3,26.05122609772906,22.393735877252404,10.915675342804072
103_2,2,3,470,103,15.35250732632106,29.759718183186752,10.53749839140418,20.727771097106164,8.417307396994662,a,2,25.413400689532306,22.249143146754637,13.259284507682915
103_4,4,3,402,103,16.77845957166375,28.973890129728247,10.337013328426004,21.999006678733537,2.792785004014225,c,1,25.78881351453469,21.31648419922301,15.191760255009829
103_6,6,3,297,103,13.346849920947282,32.57002203030837,8.584576946283157,23.717116893666617,2.31940164932443,c,3,22.846318584470886,21.288852453443205,17.613684045537763
103_8,8,3,516,103,18.922533913742665,30.07392695129639,10.887515410930554,20.48971061713945,5.145601008855393,a,3,24.525710130234057,20.87209527715805,18.12263635394352
103_10,10,3,566,103,17.596193504280933,27.63835485632762,9.469026550135885,18.26862204459004,2.967683187622681,a,2,27.626543756554664,23.55097529851035,18.053671406911707
104_0,0,3,543,104,17.50949600148484,31.317782021496583,9.640095129713433,22.446484850195926,2.9524245008243,a,3,24.43315531330865,23.132618910986047,9.192953034834005
104_2,2,3,522,104,13.929334044988671,30.574202384865323,9.038142935288167,23.536259446886792,1.2645715762708056,a,2,24.738859327817128,22.355840110293812,11.797839878183733
104_4,4,3,438,104,15.510098480836488,29.493412207203804,10.300008656520491,19.731138844492897,2.382554556736592,a,3,25.787217001757696,23.051523800001622,12.800025339955727
104_6,6,3,397,104,15.71463158893849,32.47042232776369,8.79070097514377,20.746336237342494,6.232402566501607,a,2,23.64775074203706,23.45771895352175,13.692954146374447
104_8,8,3,447,104,14.825042995664887,31.30266215324438,9.690539634229607,24.58725326823989,1.5381810699595413,a,2,25.25159525688607,23.404875298532268,18.884120570544074
104_10,10,3,371,104,13.678941481478173,32.56113505164561,10.509747643226287,16.760366377150678,3.7277082346654784,a,1,24.124742222369086,20.28179689221986,20.38275960541704
105_0,0,3,490,105,15.263397276371467,28.284939786795373,11.436349114768664,22.976572666090263,2.921603168748372,a,3,27.277879647861152,19.079311673784982,8.67545620205662
105_2,2,3,470,105,14.131398851768934,29.44882370041936,9.896650222364153,21.503709078421174,2.4243574002718846,a,2,24.983963327537488,20.98005186244008,10.62608390501223
105_4,4,3,402,105,17.125694908900705,32.80750667897333,12.028739799236279,18.293477981350286,5.662439933381276,a,3,25.512131613711563,21.016848139499007,13.276209098145959
105_6,6,3,297,105,17.752520190353554,26.78691433659775,11.93208916329177,20.91321856022065,1.8763681283437081,a,2,26.130660437186997,22.881064529301103,16.15520419662769
105_8,8,3,516,105,19.618505925592345,30.06161873008471,9.819991749442346,14.403154271677614,5.167031495392119,a,2,25.026604855961583,20.8706158290232,17.8784592580415
105_10,10,3,437,105,11.37127871689288,29.856715748029945,5.4932487840077675,18.0566126433266,1.349050483495368,a,1,25.683349202679132,20.803016415883445,18.415797416130296
106_0,0,3,536,106,15.790026366899534,29.623786375218,9.312656470092147,26.941965316550288,0.39481675426528967,a,3,24.746184886717728,22.28842864995579,12.337330510005577
106_2,2,3,407,106,15.924387192466856,30.274483252431914,9.751639494192055,15.405605161181114,5.079465275641662,a,3,24.244326627557207,23.65011665946925,11.979511378455243
106_4,4,3,409,106,18.7264304757895,32.54024989591748,9.022577576178247,16.4020214763196,3.2622925773774134,a,1,26.62043533366894,22.508233017278993,13.996279212163085
106_6,6,3,489,106,16.788285666261444,26.49963246937076,10.592750770017373,15.34050673819058,7.439572781845453,c,1,24.681339097931282,22.453934638386865,17.936542762077917
106_8,8,3,481,106,15.596165272678396,30.96228773926187,11.209845098513886,20.011303190864798,5.4109166090690355,a,3,26.42167725895685,20.936563910947164,18.459763634097953
106_10,10,3,419,106,15.454377830432636,33.61483180300683,10.782905673391578,17.63580311670795,2.206887115162777,c,1,25.23396531934129,23.97629572308714,16.354113288914316
107_0,0,3,528,107,18.989655876573792,29.241170160729602,9.652239837119273,23.65030325813144,1.2242604170339744,a,2,25.37396379480181,23.733328615246503,14.569036919622338
107_2,2,3,563,107,16.847771307379244,32.281191581136966,9.77807791252331,14.215710591161415,1.036412403108272,a,2,26.777189806401005,21.348918190831206,11.163357621241378
107_4,4,3,498,107,15.095911774321863,29.233446259970826,9.425853495728305,15.802817519259083,2.963979233694535,a,1,24.873548771260545,22.849673739320842,13.875564824623915
107_6,6,3,585,107,15.974184934320512,31.312057813486916,11.339424384397631,17.53257784056261,5.099876195243563,c,3,24.58508843490467,21.87592097012212,14.664001984240034
107_8,8,3,528,107,15.52392868825928,30.435166361416456,12.03179056245688,19.601823169934786,4.055678904041169,a,2,25.543900636618563,23.98646516929794,16.814050874163584
107_10,10,3,552,107,12.304421875341134,28.73250330526766,10.310782637505927,17.75317304908215,6.462543583037158,a,3,24.83322891253816,21.919540002384966,17.231139626336873
108_0,0,3,522,108,18.748779885426323,29.71717978483111,9.667163892106094,24.469239197010324,6.511546205349052,a,2,25.86849567048557,23.27002634860426,12.793704403575452
108_2,2,3,474,108,17.83833729425643,31.27839153173963,9.36563399713427,20.537770416238786,2.6770611943376283,b,2,25.512237746837602,23.06823245136135,12.631888560127516
108_4,4,3,413,108,13.090048786162479,27.98646621297734,9.44321879650744,9.187224242465431,10.372119517305407,a,2,24.730703718736507,21.18979321182636,15.06251880276641
108_6,6,3,478,108,16.12219936594561,27.919128819694624,10.332559122448465,19.481902847174073,2.879614062555463,a,3,25.54897639042661,21.644956869509855,13.143225126044797
108_8,8,3,409,108,17.169381701745564,29.927930741728726,8.956916628179723,17.64232578478739,3.386912143617813,a,2,24.482390361224375,23.52675170809723,21.015633904106032
108_10,10,3,429,108,15.825240704752757,30.408901788627738,8.131428155600517,27.241664392591975,5.988759891485275,a,3,25.137759542637813,22.299898156959365,16.258186102193555
109_0,0,3,595,109,20.518268348221355,30.678086057215655,9.809365657913142,13.127753203843959,2.355475438623779,c,3,25.543025477001024,22.25437518487281,7.597894710759075
109_2,2,3,448,109,17.11617928627906,28.443708331632937,8.965382432439265,22.58036996895998,1.3209761141956484,a,1,24.04444604614031,23.22457689892943,9.628415204177116
109_4,4,3,297,109,19.694767178424495,30.36380792751649,11.305484576822384,28.75247420166693,4.498716509760773,a,2,25.28203815869362,21.66593237075868,13.717183211866171
109_6,6,3,348,109,13.0581379864312,29.256766678049974,10.323825902207695,19.129069248233314,2.3689120922221236,a,2,25.394622291621292,22.86502906472987,16.07404454553812
109_8,8,3,487,109,14.891751256578514,36.72959306429819,10.285275244772468,10.740946263898834,2.4421143249313073,a,1,26.882048566743048,20.223216051102753,20.97813039048787
109_10,10,3,570,109,16.87015534550767,28.90021662863959,11.04820729668058,20.747494433631267,11.42586634961394,a,1,25.221246059066047,22.31172148508176,21.32751073743621
110_0,0,3,410,110,14.166676022164728,29.804408969712128,11.751799039693095,32.28655049377872,4.2805524507261214,a,2,22.48208443006447,23.453953876367105,10.995232773703275
110_2,2,3,499,110,14.191453848081485,33.11951174650512,10.156189568730465,19.50403899875799,5.500418813481739,a,2,23.80009493837001,22.464207898593823,11.20635078485907
110_4,4,3,507,110,14.815235284887384,31.192237721691964,10.333142377308747,19.97251011880916,1.485069477490458,a,1,26.024576209840006,20.93853158006001,14.826446148036865
110_6,6,3,491,110,14.04932628912536,28.455178537370745,10.505899938966737,21.372510247309773,0.6062258284318002,a,2,23.09757426678854,23.126324929041502,14.950537629770258
110_8,8,3,478,110,16.498102285272534,29.29924155599904,8.850880259312147,23.294688475142205,3.0641845012856885,b,3,22.740039199606414,21.269865032006482,17.02192675945864
110_10,10,3,526,110,16.816270164540335,30.0541395516296,9.3916043692109,26.40665958527004,6.510250431373953,a,2,25.304307088450948,20.55687637260289,21.428621836964926
111_0,0,3,388,111,18.397676073008913,29.575842747431164,9.476053134328684,19.809672951810757,6.280866757528494,a,3,22.37009496460403,21.791255297005563,10.306614375452744
111_2,2,3,364,111,13.679250010358814,33.61885986242259,10.466883386371746,21.8598876687406,6.272612123012695,a,1,23.875728605251734,22.604818299827926,10.542308247126279
111_4,4,3,392,111,19.722732636004594,30.22515694759486,10.860940530835421,18.88780792621058,3.3567321129895684,c,1,26.564614593568116,22.826711735557563,13.778801602284734
111_6,6,3,360,111,12.382631137214554,31.802425382421866,9.542555050229362,14.274007858504598,1.741987590273075,a,2,25.550713630094062,21.56466699663337,17.76702359007661
111_8,8,3,341,111,14.535944786626871,30.485544598779917,11.069151625526219,23.159463318381604,0.5898387491459542,a,1,24.91401778041504,21.753980179232837,19.14558691802253
111_10,10,3,476,111,15.115910759966699,32.6409785531077,10.979285721810667,21.49792618905556,6.611876904984966,b,3,26.082913180095243,21.299120023668827,17.45396004292325
112_0,0,3,464,112,14.67495650432429,32.838679184124345,9.121216696000293,15.264480406516142,1.7991991124471256,a,3,24.815467133387656,24.2753164841447,9.044742017733507
112_2,2,3,403,112,13.263261479805212,31.365773095968812,11.448970180872402,21.22266655735471,0.17180163594234668,a,2,25.30080153892605,22.144526057025317,12.494207526052683
112_4,4,3,428,112,17.87553116945792,31.04095635093105,10.4577704291238,29.335757694092017,8.035598421914607,a,3,22.552862886914088,21.78234409004681,15.184524376716503
112_6,6,3,408,112,17.09799498944435,26.92624406971221,11.386347698990528,14.791136857422567,7.063070664918495,a,2,24.583262620761722,22.752188607861495,15.375911018986994
112_8,8,3,426,112,16.54445403210087,31.35183689039553,10.06841587125721,18.21193281957738,4.251301406823614,a,1,24.512332987791883,21.255166366737708,17.25668933561583
112_10,10,3,479,112,15.766963358917419,31.16863111821738,9.319976364792767,23.770539451160467,2.7144830336006,b,2,25.634437767667468,22.75231358448757,21.870375846606773
113_0,0,3,523,113,15.466563695925716,28.141467150462088,10.588800747766035,26.118467236946387,2.216366001939584,a,2,25.60471650605064,23.64549853202583,7.44381756443775
113_2,2,3,520,113,13.812073583876543,30.38741120435655,9.960948218945086,13.714832445495169,2.7502458865227073,c,1,24.50615698249426,20.39367188589641,11.810248976596984
113_4,4,3,432,113,13.296268504046294,31.749803718335343,9.972994749266617,26.933533444616707,1.7385001982060804,a,3,23.354272347690156,22.65944522482545,13.88770546080525
113_6,6,3,552,113,16.553498503332158,31.47914903830033,10.228133423124971,15.572598226816378,1.5694714513766062,a,2,24.228386029395534,22.574430207177713,14.21696604835368
113_8,8,3,640,113,16.810579446416806,29.92018857223706,9.941878135930805,25.55614634501002,0.17092854738515412,c,1,23.66521977138437,22.64901149240752,13.778004597577459
113_10,10,3,551,113,18.232802341039232,27.501573355242677,11.674531080542733,19.795282748134245,5.509451507792761,a,1,24.774845801087054,19.801276390365448,18.019559990708167
