,TIME,DATASET,FEAT1,ENTITY,NDSIG1,NDSIG2,NDNON1,NDNON2,CHIFEAT,CATSIG1,CATNON2,CATDICHO,BATCH1,BATCH2,LONG1,NAN1
80_4,4,2,350,80,12.664568331723961,21.328712818333873,9.741197255773708,19.17667526961044,2.6857789969531978,c,1,1,18.431182014703204,21.178476488977072,14.042299989013724,17.036349227336785
80_6,6,2,388,80,10.852464103690032,23.634423865051332,9.544267497813951,18.059919517116178,1.5378908668671243,c,3,2,20.10878959990659,19.862465592295987,20.158115409985044,6.3660422265202845
80_8,8,2,504,80,9.398087469860371,19.843761115506428,8.77497030388697,25.471115884377028,3.7304638685453053,b,3,2,20.394764159003007,20.041141680897347,22.898803600059114,15.02046570706328
80_10,10,2,441,80,6.116688145396315,18.8225721352682,10.010494827947834,20.76136883193962,2.0700337787733067,c,1,1,19.06643404258824,20.577614982611543,20.665526377598866,12.96408099436237
81_0,0,3,459,81,13.836264604853026,31.024755294084166,10.963521863141967,21.17044186716459,0.6061839748206623,a,3,1,25.283614362596712,21.36642494849388,11.26143543804351,15.219140010211698
81_2,2,3,419,81,16.502904249306866,31.446746183322162,8.668793122447793,21.882875505662497,4.26325354392537,a,1,1,25.85185199841978,22.570060512346032,12.550505836672254,16.72592870100665
81_4,4,3,365,81,18.076308666785838,34.64358296194167,8.098482075405645,18.232820049708288,5.992922080976641,a,1,1,24.572445299454355,22.516200856095928,12.92001011888306,17.92969800715693
81_6,6,3,345,81,15.539328216079731,27.862674518708058,10.3430307487001,16.84482214181241,5.800262577311662,a,1,1,24.40554696952658,21.877016217355138,13.68418276364039,16.494481539226523
81_8,8,3,292,81,20.77823635717437,27.209899442963493,10.245255498115334,18.813852875316233,4.487960720052099,a,2,1,26.412046703658834,20.111940969070112,20.2031312433832,16.74699157456551
81_10,10,3,494,81,15.546357072160385,29.961886627571495,11.546624692711513,19.121553617359893,7.102814104240903,a,2,2,25.513665404216304,20.46248093780236,20.75920046870961,16.749463311902364
82_0,0,3,449,82,15.532766197152577,32.541681853715396,9.938892318311021,21.017062623763362,3.8842032387739276,a,2,2,25.552148368424884,22.959297095782627,10.646145068733645,14.944109448561711
82_2,2,3,401,82,15.48020500283185,31.100993773901294,8.50698775544852,25.59899136464945,4.671059392550512,b,3,2,25.332866766941383,19.559910886341868,13.038726587475672,14.45456778477273
82_4,4,3,456,82,18.138654422906477,31.314931655000564,10.244655521890843,26.049327617449972,3.2171316070910723,a,1,1,26.046504454108767,20.753561853064017,15.236873459208846,14.99216519104262
82_6,6,3,319,82,18.839020362860243,33.34459559137424,8.273359403495085,26.636328116985695,4.116572968998606,a,3,2,26.85450376995432,22.03431460532419,15.03514990118181,13.512961870759476
82_8,8,3,423,82,14.552502572978293,29.937624896856743,8.54115538332911,17.243945198890405,0.32904226389550506,a,2,1,24.84092642937626,22.13788421805088,17.721509163700425,16.722408514157365
82_10,10,3,389,82,15.858204506637737,25.04303915489824,10.353605033652233,21.891751404546785,2.7357545104575216,a,3,2,26.48072418066689,20.20300079554632,20.469769975961793,15.352999417784629
83_0,0,3,443,83,12.960305603940247,30.799871853375212,10.88062081537913,21.322625615427228,6.062350820309876,a,3,2,23.0265638913973,21.775141494406668,12.341511995064812,15.449949272001895
83_2,2,3,435,83,17.213416868259912,30.28607435313556,11.475360511377945,22.01391680810862,4.412401821396309,a,1,1,25.823306361975987,22.609091582546196,11.58516915198488,16.524395634712633
83_4,4,3,399,83,16.38568266096156,30.464359274183806,8.998521331592602,26.94484034124732,2.808602524101384,a,1,1,23.068319278535544,19.838328052955326,12.165794762713908,15.691009572321759
83_6,6,3,461,83,15.525303847462679,28.096278093865735,9.200642382275426,25.801913274756036,5.625423770049408,a,3,2,23.473270970565338,22.228826028147463,18.53250714211706,18.06240693580122
83_8,8,3,559,83,15.55532687558734,29.934020573565206,10.668884376745556,26.24651905170979,0.4989798503449605,b,3,1,27.124916165251012,21.25562209414415,22.413221994774446,12.965006293769427
83_10,10,3,421,83,15.535439944863782,34.26361039535222,9.350094184827041,13.082430368021482,2.778192317966672,a,2,1,25.74448421977748,21.42748093867255,18.71266106196695,17.904177801285286
84_0,0,3,550,84,15.34094556906642,31.43344352262325,11.274943323798835,20.22439750425586,0.5309883540226903,a,3,2,25.588425125688914,20.783378036977883,9.533925109155902,13.650991768843753
84_2,2,3,440,84,12.277039659583016,29.205729782808184,9.690051237484012,25.201301666834777,8.017856630567682,c,1,1,26.144896138953374,21.401209525393764,9.619011690206403,14.843358956393356
84_4,4,3,539,84,16.343278348373516,31.10412192833209,9.34814307945139,23.18930290966756,11.944384082660697,a,1,1,23.19761993217428,22.431045468184443,11.722844565980818,17.579095077660806
84_6,6,3,481,84,14.84834115155743,31.06739249680109,10.75106415047332,19.241867550891055,10.248378066312,a,1,1,25.658157955246516,21.92224187896279,16.782647733697218,18.510524499622207
84_8,8,3,512,84,16.412621057769623,29.191162775651623,11.07977892010311,25.047625696433542,0.3550432250675467,a,1,1,23.360912110485888,21.69910567498113,19.026680079930067,17.230439641307
84_10,10,3,561,84,15.71573205160725,28.178681212011988,11.776853085711492,19.446563515159657,4.8170099970739235,c,1,2,26.055697788078486,22.21694864166551,18.42856228759279,16.7214926306351
85_0,0,3,504,85,14.761936377372038,27.38442505383857,10.225370774245164,17.062022321350113,6.424767807650663,a,2,1,24.491304580942373,21.389317996573613,8.726137880684204,14.2152635898394
85_2,2,3,545,85,17.651165643811666,30.46580670288199,8.639556445417178,16.766321992846162,5.107735364538448,a,2,1,25.37717421170811,21.878855297388863,12.453310184798688,18.07927833725899
85_4,4,3,479,85,15.691331716955782,33.820711312879695,8.624454430911372,14.808902437473602,2.492875174547105,a,2,1,25.129095463035,25.2199643027099,14.510528415307427,16.996451384347555
85_6,6,3,423,85,16.8018304972958,29.858940479895942,10.585471057951972,19.412401249906335,0.5416945814936829,b,2,2,25.208790607373242,22.50740143418588,18.117519683201333,17.016178788942977
85_8,8,3,464,85,17.43716664491512,31.31472608746389,9.725300948633262,27.926872046291813,2.349413653503619,a,2,2,24.78755042171826,21.417908231289662,19.26628940677211,14.020525524356536
85_10,10,3,537,85,15.644668804967976,33.20365490333333,9.520815696108242,24.896171758196566,1.5425890373385085,a,2,1,23.720144620520497,21.244442653550237,20.936928203809384,16.373842724813006
86_0,0,3,451,86,19.433490809237295,26.64401674273392,11.252504416626438,20.824470682584856,3.934381707346381,a,2,1,24.796904987321806,22.01019897935838,7.930683484354701,13.592628951786118
86_2,2,3,495,86,14.79314539812658,30.542227821017494,10.683034519160206,12.676590487303912,5.242524755299273,a,3,2,24.394940489708038,22.859551625125444,13.553095436894655,18.446081559256655
86_4,4,3,369,86,17.53271275362019,27.55471811602014,12.157127938065244,20.94219685634144,7.049097638233274,a,3,1,24.78051797422926,21.625354338402683,14.883120105205045,17.825505495930514
86_6,6,3,411,86,14.790042120464845,26.360596620912517,9.047089468212073,17.34277398770197,3.6882260668663034,a,3,1,23.51188100151976,24.24519183337423,14.857976693066174,17.087718338658462
86_8,8,3,439,86,13.935137319293668,26.978648487316615,9.245257194926202,20.619862626042803,4.427337401713672,a,1,1,25.601186300527807,22.826040893481412,17.395410590977374,14.967930711448941
86_10,10,3,529,86,17.032339431834533,30.98081493440619,11.534088775447811,23.359931530142415,10.015123372299144,a,3,1,27.12265421572333,21.047442373356883,22.330925063815243,19.150511965782936
87_0,0,3,520,87,18.237962834574283,30.144150904214936,9.360579231869247,18.14347766960568,2.321356951976494,c,1,1,22.923685992035864,21.46765476215703,11.458598180507776,13.934097002431347
87_2,2,3,535,87,17.719964115193676,32.64913721565108,9.233327588772582,17.604047244843677,2.964459165813712,a,2,1,26.930729069801213,22.627911935348077,9.564846356789229,14.628148457993744
87_4,4,3,482,87,12.349942827796887,26.62350548105625,7.921477694244837,21.587858287648366,3.2948972591942622,a,1,2,25.80733480284133,22.72525322407158,14.556903045303551,15.27435371382165
87_6,6,3,490,87,19.423401242805024,29.82123701923645,9.598731754649647,25.36375381934621,5.376039906170327,a,3,1,23.370133356247045,21.402166576479797,14.312028183838107,16.524033005337376
87_8,8,3,326,87,18.787995918658766,28.922710509054426,10.293315192193338,23.295158316962176,3.5684240969538767,a,3,1,25.1280387427046,21.460799237875662,20.869378324117505,17.142674767783717
87_10,10,3,381,87,20.329050870516966,31.116779339820802,10.412848738644549,16.713207686958413,5.772178480001775,a,1,2,24.539752962144444,21.737433952725276,19.227663809533485,13.832662387704246
88_0,0,3,560,88,15.339511100893473,31.01069759410894,10.160770942240463,18.452122378268683,0.29687133518659725,a,3,2,25.596157811923092,21.0736438515522,11.36169804485521,16.960908602650512
88_2,2,3,650,88,15.386866572199304,26.86054358274812,10.186931269957107,28.08405017068233,2.7274735322224335,a,1,2,25.459359861192873,21.618703162744815,10.534758833461554,16.995026606872493
88_4,4,3,404,88,18.43945336603334,31.106131103718734,10.074943178215747,17.642143968532025,2.336192211256953,a,1,2,25.828930549050614,23.440513759662224,15.196247627496527,15.106202450185952
88_6,6,3,548,88,16.100911149773573,31.747845500929582,11.013598664271925,24.133709813194013,6.669650815676757,a,3,2,24.605910653289015,20.74760561906271,14.642381459368023,14.658217420399339
88_8,8,3,598,88,15.818369974428688,32.35585852060106,8.736898711283963,24.356630631722624,1.854332364985532,a,3,1,25.32427745130125,22.44891549574405,18.45411128218509,15.901723427350007
88_10,10,3,566,88,13.172628035213737,28.877871390612057,10.162353404569126,17.961758981476027,3.9760396866733303,a,3,1,25.281877568962965,22.09005636745234,23.014526577445615,16.784133686875883
89_0,0,3,363,89,15.235660033670708,29.501575623364754,10.100379617748267,21.181813439416157,4.933603773617831,a,1,1,25.657561468295924,21.008143642264006,8.321590198111153,20.26615822556976
89_2,2,3,345,89,16.517818776037227,31.841587447502643,9.674727863179607,19.035748886371515,8.274485227368348,a,1,2,26.083838747619808,21.607019627312948,11.627095493987369,15.886277613556317
89_4,4,3,328,89,15.28112824613498,28.935951240874797,9.473389236909272,23.391898457537764,8.248612016568691,b,3,2,25.803069137089814,21.42542653832297,13.347097592254299,16.123489610021245
89_6,6,3,332,89,18.32478605428382,29.974878861880015,10.958922411398685,23.73990078604769,2.296062860046894,a,3,1,25.34223133034303,22.81888316313934,15.349919578409837,18.855745161582657
89_8,8,3,326,89,14.105019495534808,29.028458880584466,9.174317847549212,17.112233452477373,6.350083493795818,a,1,2,25.17057312199761,23.205555157224158,19.84851152035476,18.63947098602434
89_10,10,3,499,89,16.17348373058683,30.755374495459375,10.055239894155319,18.43140740191083,2.613364420436256,a,2,2,22.824937271667498,23.250804617894495,21.027019419816895,17.191271343340084
90_0,0,3,503,90,18.972294151870003,32.291420200516825,10.389169995923348,17.241305918831863,1.8613267301298153,a,2,1,26.55950144850246,21.286161614909854,12.439916158548328,17.6050114901652
90_2,2,3,342,90,17.977120197201717,30.047238174452456,10.462282527867306,19.29192784429673,3.1348769831850336,a,2,1,26.584868484072512,22.05442895993859,10.083283033932751,17.136936976250304
90_4,4,3,322,90,15.376614622437101,29.950070543945728,9.049806606793899,16.39168210793015,5.058500941306501,a,1,1,23.96236199055153,21.12563234637394,13.344944442804907,19.272077092885915
90_6,6,3,333,90,16.65617162366331,29.872937944217263,9.558132603683696,23.7228640706903,0.4477989478820647,a,2,1,25.46919412517341,20.837090599008228,17.650500100650397,16.896565699005407
90_8,8,3,270,90,16.65481861114137,31.333444663776916,10.542290172730624,19.937945487462045,4.062661718820788,b,3,1,25.615620369348427,20.517320259860718,18.35717311067798,14.971369736903057
90_10,10,3,350,90,14.550350084054019,30.171755129193738,10.807884799431644,17.3562800861197,3.2773823324790143,a,3,1,25.940357624026966,22.166141493723867,19.37260243265543,15.949350519654095
91_0,0,3,416,91,13.685369341981442,26.48279658343587,10.209374899425598,15.118877139471504,11.925039800826267,a,1,1,24.256284918369335,22.493179034350494,9.640089561077355,19.98969866670128
91_2,2,3,435,91,18.462363228271776,31.50780702687077,8.859227721992905,18.93289577181224,1.3608403319275015,a,2,1,27.415984967350667,21.236537726251104,12.681569961037498,15.196198834360697
91_4,4,3,381,91,14.972710704799825,31.989744564584903,9.625061040356991,16.831287864690587,6.845514101367671,a,3,1,25.2987313591818,23.080460481633985,12.476537720009743,13.490311905883601
91_6,6,3,345,91,14.458685594453684,30.30701528290132,11.759364439814693,20.607405755296018,4.2988619550042015,a,1,2,24.816500461814982,20.6089352796069,15.582878255298034,16.273129570969086
91_8,8,3,297,91,15.934073132424901,31.727398803136605,9.40341803694575,19.65372479020258,5.029992479440884,a,3,2,23.37912672942639,24.208921979325424,17.59379631230729,15.999602210726936
91_10,10,3,398,91,16.20920242024441,30.564647895273406,11.01790660469481,22.497514354848825,4.7275137874624855,a,2,2,24.030871843067818,21.25546682737671,18.689043223726316,17.76536831759122
92_0,0,3,526,92,16.924916826636103,26.110366565405563,9.58395212015077,21.457021546342304,8.162456156435795,a,2,1,25.897823215917978,21.84463335638267,9.514840906575378,19.153338082992025
92_2,2,3,485,92,15.069148225563575,31.057652136929132,10.76861751402461,14.47141112910043,2.6452452979306824,a,1,1,24.440388574330886,19.495380635526505,10.622536047544873,13.644964083265128
92_4,4,3,386,92,16.795122640778136,26.371358604428373,8.484516641037398,15.83644194834494,4.795566391032454,c,1,1,24.501386375628194,19.352712824288233,14.406409705801488,16.00787814177452
92_6,6,3,386,92,18.43815002449386,29.487787186461887,9.680162386984758,17.579991970598474,3.3641690957630463,a,3,1,22.997016843800907,21.40132038383681,17.462416101376064,15.786627427812123
92_8,8,3,478,92,16.583639744129076,27.85343898489722,10.071809967941523,18.799607160956917,6.380015278397784,a,2,1,26.021802610720922,22.145753078554637,17.31950993396529,13.483720973210065
92_10,10,3,451,92,14.27793096871076,28.99718457771527,10.220608320520398,20.993803391720995,10.163514731820962,c,3,2,25.86861131863192,21.603864381047792,18.493506826476786,16.35681526086242
93_0,0,3,532,93,14.704263189579397,27.982519502237576,9.836209761397509,24.04991304519736,2.936973345214161,a,3,1,23.922714881631887,22.17545304084599,8.23865185311925,14.071344597028071
93_2,2,3,596,93,14.990409091519362,29.66354334429379,11.850551871722292,21.437896376318374,1.812771555129239,a,1,2,24.460603101120224,19.84805404685986,10.811353381013944,17.781007428312794
93_4,4,3,393,93,13.744878455498919,27.777492618381117,9.52205980641269,17.230249313124716,4.864577962092555,a,3,1,26.29197391547452,22.251427160298597,14.404295519563393,19.44646166261276
93_6,6,3,526,93,17.635757469275216,27.94570104689545,9.439473757572976,20.94550399391797,1.3636635533188866,a,3,1,25.303986213769,21.086661125869306,14.246199457471704,17.73216104665405
93_8,8,3,557,93,13.835552542332612,27.207318552312064,9.727640989617779,14.677019450027927,8.035099205154745,a,3,2,23.730384564496067,22.773031890684383,18.629934227881662,18.34274488178056
93_10,10,3,652,93,15.174260630798447,30.25771781338796,9.29074828344803,24.069075058811208,14.464801752914054,a,2,1,25.618141660082827,21.049397251536007,19.450556766632417,15.578302330799879
94_0,0,3,489,94,18.36497844776079,27.141369308752544,9.877945464868047,23.237727667650233,2.0091394148566173,a,3,2,24.210976185118714,21.604238579589172,9.346116956361671,18.287400383640183
94_2,2,3,418,94,17.320443293559116,33.65457454061884,8.789766486695584,18.36107077614781,1.7108177836129557,a,2,1,23.693342352636087,22.3934518551296,11.593589412583956,17.138939225106792
94_4,4,3,519,94,15.732837069203216,31.346159816305185,7.578970182040015,23.780066847612332,1.9682929967030787,a,3,2,26.27230943457963,21.309342166724246,15.279059274225958,18.768499863280823
94_6,6,3,314,94,15.105550992471265,30.855297766742396,11.082301616017798,30.069554750103425,4.158934980095596,a,2,2,26.250323616922664,23.54191489355874,17.03928057336788,16.36987306091959
94_8,8,3,506,94,15.431434579340317,31.585700666079664,11.597822672946847,20.630718747366995,5.878119185318863,a,2,2,25.23576022890776,21.79312111471963,15.125756060279906,15.074430162711007
94_10,10,3,496,94,19.179913785163397,29.459827990662248,10.95871683563447,18.638415263483708,1.0062253866524313,a,2,1,24.479672591077275,20.41158699150403,17.71008391185463,15.078513090813683
95_0,0,3,602,95,16.75574581604057,30.567519547753403,9.62976367981794,23.34647651731314,4.967683420786925,a,2,2,25.39130842010778,22.121358952896628,12.041163012779565,13.881265808005336
95_2,2,3,513,95,13.51841038070874,29.392418512075768,9.51978101698955,22.42762093173057,4.135203526654609,a,3,1,25.32196011622677,21.699127570297332,13.34823465363048,13.692201421675819
95_4,4,3,469,95,17.430040755154536,31.026389932036356,10.53993620265182,23.19573345775037,2.6370360503760493,a,1,1,27.08866945715461,20.987701562742405,13.61492524104213,15.710268524868015
95_6,6,3,459,95,16.39405806798628,32.425188924828056,9.979525386259086,22.897190093697446,2.049435690551042,a,3,2,23.645076292224154,21.06454452613742,18.110486762383022,13.089897459318706
95_8,8,3,421,95,15.000172365785398,28.430192484295542,11.748062527279526,16.496396711830506,4.713590294295979,a,1,1,26.146158511526835,20.57473379428935,19.670536927773266,18.22314095426222
95_10,10,3,518,95,16.868251860651792,29.478140173245418,11.566973018184596,23.186150267811872,3.074514448905467,a,3,2,23.476538618016622,20.889535207947876,22.138439183425408,14.881115726042456
96_0,0,3,555,96,17.133859648082833,28.335360975348507,10.367049598552283,18.108054870455845,8.080217563060248,a,2,1,24.784773613411563,23.53805584752222,11.393014174964367,17.185310020477356
96_2,2,3,406,96,14.717495637807286,28.814937230563302,9.501015207853586,22.638636076053533,0.7553860301967922,b,2,1,24.793338448339796,22.02960524911991,11.019429210172948,18.61129125948509
96_4,4,3,396,96,21.52414231107033,31.494042306723244,12.025503023006202,14.347230937713288,0.04356373776692913,a,3,2,22.998548415757476,20.976254509216545,14.113007589693124,9.502979735809747
96_6,6,3,402,96,14.969526308660926,26.73873269728014,9.10501322870981,22.744343699126677,3.3457927000749943,a,2,1,23.967947418833738,21.149195921572524,13.859285955445543,17.87230421204164
96_8,8,3,459,96,15.583456386145969,28.26351319297191,9.776084202810452,20.805232347852403,3.5744447470351304,a,1,2,24.462177029821596,20.84301674786873,18.911716154675922,20.074314961302527
96_10,10,3,408,96,15.40974885878369,33.628871016573115,9.437508691153473,13.503876896639742,0.6014933088530151,b,3,1,25.581698628453196,21.46532893385084,20.178051462058203,19.26080701649022
97_0,0,3,589,97,16.857897208888584,30.88892993961512,9.950149465586952,16.0875727576206,1.314678245632728,a,2,2,23.98874952833798,21.307689660383073,8.18742679899877,19.29411612722716
97_2,2,3,435,97,14.687734237227557,31.296988907553224,9.000258769095362,20.232714578796386,3.0853959369564907,a,1,2,23.62907736165601,21.8532084317605,12.531652851302638,16.73249794175633
97_4,4,3,460,97,17.859062578286075,27.982506227697094,10.988892471291654,10.804995984634145,0.6575396321010293,a,3,2,24.593766645811005,22.730215911644905,15.201021186532618,18.562733193429608
97_6,6,3,430,97,15.71136303385214,34.94738246710821,10.64068092684195,11.216292646876438,3.7974530662115358,c,1,1,26.219014709299856,22.254564346651744,17.73137598894201,15.773324517344482
97_8,8,3,390,97,17.84802993694435,30.807243013408083,10.07087379215245,24.008830366207984,2.4152285448962822,a,1,1,25.810782509826332,22.286781516963664,15.781192699716346,18.305582849919105
97_10,10,3,499,97,14.413933850101895,32.10155505974199,10.25158324578566,12.960651145866922,5.871592746261581,a,2,2,24.82268733043746,23.357558327178786,19.878263896513797,16.482007563124437
98_0,0,3,479,98,15.975093812486687,32.03735422014717,9.018908022189647,26.702912311557498,1.342099635982504,a,1,1,26.31276023262095,24.723550484628195,6.37012117521982,17.160859816342384
98_2,2,3,401,98,16.78311317923175,31.452013355578753,10.689925566548874,19.49460212950465,1.3361447685186532,a,3,1,25.57750072791124,22.103160460681917,10.037533054614736,15.18062883506811
98_4,4,3,380,98,14.329249612404128,28.83093420657219,9.795180837898132,26.968415704738398,1.0518020824132872,b,2,2,24.327154813801336,23.012443450256825,15.189769780553089,19.112218526265806
98_6,6,3,440,98,18.003263819662763,29.661521595751257,10.595860168894706,24.040237161237552,2.0285920149434715,a,2,1,25.182342619660083,21.704357984663805,17.324153452550615,17.10735151327726
98_8,8,3,534,98,12.439845709810204,30.691700211416354,9.861477235994847,23.019510879684113,2.470259093449271,a,2,2,23.869592370726316,23.40355046822667,15.51397235433885,15.03305407774467
98_10,10,3,562,98,17.589197878852097,31.32818277933394,10.076088498891496,18.943680862036704,4.464965417992992,a,3,2,24.33508626991169,21.250294968005576,16.15180093134801,16.000871450322286
99_0,0,3,621,99,15.903359927353096,28.62775347614288,9.667610205000098,21.525778049819408,2.129536148789721,c,2,1,25.070185461880182,22.331284716956244,8.718657793004281,16.446725606226096
99_2,2,3,574,99,15.70421999803979,32.11789377394617,9.094713635984574,17.991662711429065,4.945504417038715,a,3,2,27.25909975452144,21.33622332844585,11.487003134807003,21.553322400499887
99_4,4,3,374,99,15.603225653547028,30.448450621079747,11.32229567512649,19.6634557546118,4.2837323482706795,a,2,2,24.816587266250654,21.98844987917065,15.139352625240894,14.102697660960786
99_6,6,3,548,99,15.676044234072888,33.69874203581006,10.705950472787267,17.471338607075502,3.531638024964908,a,3,2,25.67833663937138,22.67146352204675,15.632617335789863,16.032642195137317
99_8,8,3,535,99,15.913340823661594,29.50778493906075,7.3145403822629795,21.076286347249997,0.40424254967610795,a,2,1,24.842591675103613,21.597844123634495,18.21729103353569,18.808971606374566
99_10,10,3,510,99,15.054728819166712,28.591048237049936,10.744941642000736,21.154601814393658,0.5316881811178451,a,3,2,26.10848166150834,21.50701239905268,23.992660572547425,13.639003285040394
100_0,0,3,546,100,14.481936448008986,35.9139472603932,8.678062206515717,23.09302387748788,2.1634300947617353,c,3,2,25.584517595182692,22.2127337476444,10.454486302460163,16.875387321756534
100_2,2,3,630,100,16.919726965972487,28.741314382738462,7.328882399498736,14.099323506927751,2.4047315723671647,a,2,1,24.378278880054385,21.628194198637853,11.24378209876918,19.776416012981358
100_4,4,3,646,100,19.014234996657624,32.085744261764425,9.249965439541793,22.042146199531103,0.8040439784579491,a,1,1,26.572560106023197,22.1528381674942,12.96201351131058,14.233015027228385
100_6,6,3,536,100,17.357268390068803,30.252127798847276,10.570229584119346,14.408808570852988,4.245372926969194,a,1,1,24.764962457726735,21.940186152679544,16.430004786639135,15.294826798266573
100_8,8,3,613,100,18.8358335411856,29.681634356091198,9.477354465211423,20.43119244097825,4.396873882500528,a,1,1,24.69803268714298,22.916177221235845,17.113074399171776,15.75688658150165
100_10,10,3,500,100,12.269848576541607,29.054368519979676,9.674105915339277,18.84839243233581,1.8879256612042905,a,2,2,23.885629890694688,21.942447587263047,19.124362979429655,15.30798791934197
101_0,0,3,610,101,13.947879128055373,29.51384981789155,9.682315061822317,20.92090922492685,0.934432228587656,a,1,1,24.616149733522562,23.3814061359452,7.602086106013623,12.508827721540065
101_2,2,3,442,101,12.068674109441943,32.0517579534554,9.306077478546227,17.715345818387295,10.041036795528028,a,2,1,23.4092179224567,20.91956641141417,10.776112336271254,12.86980872016442
101_4,4,3,473,101,16.017966639883415,32.572937305629125,9.62877971879885,15.314152557568256,3.057942700095486,c,1,2,24.83771253095022,19.26824393042662,13.125228031684161,17.559650250711353
101_6,6,3,459,101,15.144131940259477,28.907949392918322,9.077953076403046,16.707507748264412,2.790351480618348,b,2,2,25.457021383526634,22.3896144235481,15.90841263593958,16.598835523799405
101_8,8,3,517,101,16.87960737623023,29.288420462920236,9.993994606824433,21.31259402205371,5.1817628410856456,a,2,2,25.8453854282489,22.029610415802168,19.960827315406657,14.26797645599924
101_10,10,3,566,101,19.10619597693754,30.500318677193178,9.183286074884187,18.205023775907584,0.794682421214924,b,2,2,25.857622021344866,23.736915268486687,22.783391414285475,17.460383016371846
102_0,0,3,543,102,13.804344560666653,28.931195130627728,10.200200937069456,19.565581078781364,4.568666464357394,a,2,2,23.700707722706365,21.51077173728852,8.1385022359558,13.671887100009496
102_2,2,3,522,102,17.452460841036647,31.691049590078123,9.521700546321684,17.91396648060659,3.0398599813066,a,2,2,24.0292072673106,23.047364557051797,12.056883984852806,16.75535751853445
102_4,4,3,438,102,14.096944747393891,29.717432783069434,11.477160473473651,18.58109472937783,2.163989756815121,a,1,2,25.281055240817725,23.621205956978194,11.690540913211318,15.132951983146757
102_6,6,3,397,102,17.336037308363338,32.84569770566951,8.886742139384737,22.77097399176169,3.509384202029858,a,3,1,26.07406828423324,23.42444787752289,16.95834930831199,16.815729368644384
102_8,8,3,447,102,16.855838689185124,27.4227035608303,11.291742506079661,16.43204049961123,2.3336081373302067,a,3,1,24.253145182033013,21.01506272939116,14.635928998653391,14.514776401266236
102_10,10,3,371,102,17.17133959439683,29.30945820642777,10.989813247998065,23.168470260323716,3.0555197680313246,a,3,2,26.383969168248964,21.427700732723387,22.23596820690909,16.58114845650659
103_0,0,3,490,103,17.612070444926953,32.36173321991081,8.805668494192929,22.83261573572079,0.4113954376252265,a,2,2,25.393106666036765,21.773148147933675,10.879685292120369,12.279572150212356
103_2,2,3,470,103,17.8475893798956,29.549995077296575,10.208483037984552,22.909404447249784,2.1226963842853364,a,1,2,24.455153924235027,22.730819931335937,11.243160528084248,18.479419220156892
103_4,4,3,402,103,17.650571326551322,31.11895208758224,8.541770787608748,24.46741467861307,1.517449726614227,a,2,2,27.102910617403634,22.248440567359832,13.330264520767395,14.737156511850074
103_6,6,3,297,103,13.39526479369235,32.4901703393146,11.332518687310056,24.509381391175864,9.199807002021364,a,1,1,25.730197583374697,21.430445708799567,16.617401689925536,14.901482272691258
103_8,8,3,516,103,19.66011267326032,27.849475968011664,10.283307681541304,19.147234706783834,3.944865630673644,a,2,1,23.87457257735097,22.390536667337663,17.430734278890476,18.990767289327536
103_10,10,3,566,103,15.220267912435126,30.686963940705727,6.99831831648962,20.95347127425271,13.310931932017532,c,1,1,24.498152952006585,20.798037116453436,20.737665108683913,15.323238766678577
104_0,0,3,543,104,16.796270505746424,29.410934509688232,11.664463075270488,27.695465039435614,6.821589166544486,a,2,2,24.95819240066626,22.453045308945924,9.687842796582657,15.53000206360082
104_2,2,3,522,104,16.373087456560924,30.521917984339172,10.418243087976196,14.030786216156386,3.39733293502679,a,3,2,26.547477916199966,21.933760131663288,9.975012935128564,15.994594062596397
104_4,4,3,438,104,16.759351318219508,29.597525396121846,7.754905710838705,28.20873145417903,0.9507498457915735,a,3,1,24.04711210314441,21.19021844120057,14.094567821670054,17.373562949366274
104_6,6,3,397,104,17.765234349203002,32.93476287580669,10.170587729838047,22.308179238546636,3.2952059021802267,a,1,2,25.323007031483183,22.24040591449464,15.481704412856052,12.87106178087889
104_8,8,3,447,104,12.322440075239344,30.758265680567387,10.775793501166767,22.110332866190003,5.401621116625743,a,3,1,23.356845934049964,20.740846075643688,18.3045668405934,15.911633970752774
104_10,10,3,371,104,15.5031662025874,31.426661726010117,8.866282492492598,20.934277337435898,3.8264567954552704,b,1,1,24.188211507443206,23.013691951901738,22.084437724431872,15.463673560751648
105_0,0,3,490,105,13.007561207191364,30.868676732898848,9.522255842879602,20.941109731610833,0.8568195562142763,a,1,2,23.770238234705857,22.152745661145985,5.574247169715997,15.401634719325163
105_2,2,3,470,105,15.504151741067385,27.452467027216436,10.580796107753924,25.990274763748058,1.9676564722266632,c,3,1,24.117272549148673,23.129877115070094,14.729159041334178,15.941136952451362
105_4,4,3,402,105,17.14141662588815,32.990312086288455,9.641181374032172,21.097059873489073,3.6018128751223295,a,1,1,25.186305724012957,20.679241837199328,12.221710089747507,13.398241475186735
105_6,6,3,297,105,16.74213763822473,32.854528869932935,12.307558846073258,19.923138488247808,1.7321909110647165,b,1,2,26.011717327991317,22.707502537186645,16.328799553864396,13.468893083081824
105_8,8,3,516,105,15.107501398527189,27.279217382952133,12.544972667230793,19.91116396915373,3.7615323597057024,a,3,2,25.8812692009748,20.942926951673392,22.047915682533496,17.686012584942752
